name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Jarrett Stidham,QB,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Falk,QB,NYJ,1.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,-1.2000000000000002,-1.2000000000000002
Jaylen Samuels,RB,PIT,0.0,1.0,0.0,4.0,0.0,11.0,3.0,0.0,2.0,-0.54,0.96,2.46
Baker Mayfield,QB,CLE,1.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Dalvin Cook,RB,MIN,1.0,0.0,0.0,0.0,0.0,86.0,21.0,0.0,132.0,19.8,22.8,25.8
Marlon Mack,RB,IND,0.0,0.0,0.0,0.0,0.0,16.0,29.0,0.0,132.0,14.8,16.299999999999994,17.799999999999994
Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,20.0,26.0,2.0,123.0,26.3,27.8,29.3
Chris Carson,RB,SEA,0.0,0.0,0.0,0.0,1.0,5.0,27.0,0.0,118.0,18.3,18.8,19.3
Matt Breida,RB,SFO,0.0,0.0,0.0,0.0,1.0,15.0,11.0,1.0,114.0,24.9,26.4,27.9
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,33.0,15.0,1.0,114.0,20.7,22.7,24.7
Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,29.0,23.0,1.0,108.0,19.7,21.7,23.7
Aaron Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,75.0,19.0,4.0,107.0,42.2,45.7,49.2
Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,97.0,15.7,15.7,15.7
Joe Mixon,RB,CIN,0.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,93.0,10.9,11.4,11.9
David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,65.0,17.0,0.0,91.0,15.6,17.1,18.6
Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,32.0,16.0,1.0,91.0,18.3,19.8,21.3
Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,87.0,9.9,10.4,10.9
Reggie Bonnafon,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,80.0,14.0,14.0,14.0
Derrick Henry,RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,78.0,13.8,13.8,13.8
Chase Edmonds,RB,ARI,0.0,0.0,0.0,0.0,0.0,18.0,8.0,1.0,68.0,14.6,16.1,17.6
Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,65.0,12.6,13.6,14.6
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,0.0,0.0,29.0,12.0,1.0,62.0,15.1,16.1,17.1
Jordan Howard,RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,62.0,12.2,12.2,12.2
Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,61.0,6.699999999999998,7.699999999999998,8.7
Frank Gore,RB,BUF,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,60.0,6.9,7.9,8.9
Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,60.0,12.0,12.0,12.0
Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,59.0,6.7,7.2,7.7
James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,55.0,11.5,11.5,11.5
Alexander Mattison,RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,52.0,5.2,5.2,5.2
Todd Gurley,RB,LAR,1.0,0.0,0.0,0.0,0.0,6.0,15.0,2.0,51.0,15.700000000000005,17.200000000000006,18.700000000000006
Mark Ingram,RB,BAL,0.0,0.0,0.0,0.0,0.0,5.0,19.0,1.0,44.0,10.9,11.9,12.9
Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,45.0,15.0,0.0,43.0,8.8,12.3,15.8
Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,35.0,5.6,6.6,7.6
Raheem Mostert,RB,SFO,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,34.0,3.4,3.4,3.4
Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,1.0,32.0,9.1,9.6,10.1
Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,31.0,3.8,5.8,7.8
Devonta Freeman,RB,ATL,0.0,0.0,0.0,0.0,1.0,40.0,11.0,0.0,30.0,13.0,15.5,18.0
Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,28.0,3.4,4.4,5.4
Jordan Wilkins,RB,IND,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,2.8,2.8,2.8
Brandin Cooks,WR,LAR,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,27.0,5.6,6.1,6.6
Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,2.7,2.7,2.7
James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,46.0,6.0,0.0,26.0,7.199999999999998,10.2,13.2
David Montgomery,RB,CHI,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,25.0,9.6,10.1,10.6
Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,25.0,4.4,5.9,7.4
Ameer Abdullah,RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,2.4,2.4,2.4
Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,23.0,3.8,5.3,6.8
Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,21.0,3.8,6.3,8.8
Jon Hilliman,RB,NYG,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,20.0,2.4,2.9,3.4
Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,1.9,1.9,1.9
Ito Smith,RB,ATL,0.0,0.0,0.0,0.0,0.0,45.0,5.0,0.0,19.0,6.4,9.4,12.4
Vyncint Smith,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,7.9,7.9,7.9
George Kittle,TE,SFO,0.0,0.0,0.0,0.0,1.0,70.0,1.0,0.0,18.0,14.8,17.8,20.8
Scott Miller,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.8,1.8,1.8
Rashaad Penny,RB,SEA,0.0,0.0,0.0,0.0,0.0,31.0,6.0,0.0,18.0,4.9,5.9,6.9
Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,1.8,1.8,1.8
Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,17.0,2.3,2.8,3.3
DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,19.0,6.0,1.0,17.0,9.6,11.1,12.6
Marquise Goodwin,WR,SFO,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,15.0,5.6,7.1,8.6
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,15.0,2.4,2.9,3.4
Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,49.0,9.0,0.0,15.0,6.4,8.4,10.4
T.J. Yeldon,RB,BUF,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,15.0,2.8,4.8,6.8
Tavon Austin,WR,DAL,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,14.0,2.7,3.2,3.7
Tra Carson,RB,GNB,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,14.0,3.2,5.2,7.2
Wayne Gallman,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.4,1.4,1.4
Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,14.0,3.2,4.2,5.2
Brandon Bolden,RB,NWE,0.0,0.0,0.0,0.0,1.0,29.0,5.0,0.0,13.0,10.2,10.7,11.2
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,12.0,2.0,2.5,3.0
Andy Isabella,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.1,1.1,1.1
Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,11.0,3.0,4.0,5.0
Giovani Bernard,RB,CIN,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,10.0,2.6,4.1,5.6
Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,39.0,4.0,0.0,10.0,4.9,7.9,10.9
Diontae Spencer,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.9,0.9,0.9
Will Dissly,TE,SEA,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0.0,7.0,8.799999999999997,10.8,12.8
Austin Ekeler,RB,LAC,1.0,0.0,0.0,0.0,0.0,86.0,3.0,0.0,7.0,7.299999999999999,14.8,22.3
Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.7,0.7,0.7
Andre Roberts,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.7,0.7,0.7
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,5.0,4.7,7.7,10.7
Cordarrelle Patterson,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.5,0.5,0.5
Erik Harris,ERROR CHECK ME,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4,0.4,0.4
Bilal Powell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4,0.4,0.4
Darren Sproles,RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.4,0.4,0.4
Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3,0.3,0.3
Alec Ingold,RB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3,0.3,0.3
KeeSean Johnson,WR,ARI,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,3.0,2.5,4.0,5.5
Anthony Sherman,RB,KAN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2,0.2,0.2
Ted Ginn,WR,NOR,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,1.0,9.6,10.6,11.6
Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1,0.1,0.1
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.0,1.0,42.0,1.0,0.0,1.0,10.3,12.8,15.3
Ryquell Armstead,RB,JAX,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,-1.0,0.6,1.1,1.6
Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,-1.0,4.5,6.5,8.5
Josh McCown,QB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,-0.2,-0.2,-0.2
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,-2.0,4.7,7.2,9.7
Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,-4.0,2.3000000000000003,3.3000000000000003,4.300000000000002
Mecole Hardman,WR,KAN,0.0,0.0,0.0,0.0,0.0,79.0,1.0,0.0,-6.0,7.300000000000002,9.3,11.3
Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,1.0,51.0,1.0,0.0,-8.0,10.3,12.3,14.3
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,1.0,226.0,0.0,0.0,0.0,28.6,34.1,39.6
Will Fuller,WR,HOU,0.0,0.0,0.0,0.0,3.0,217.0,0.0,0.0,0.0,39.7,46.7,53.7
Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,2.0,182.0,0.0,0.0,0.0,30.2,35.7,41.2
DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,2.0,164.0,0.0,0.0,0.0,28.4,32.4,36.4
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,13.6,17.1,20.6
Adam Thielen,WR,MIN,0.0,0.0,0.0,0.0,2.0,130.0,0.0,0.0,0.0,25.0,28.5,32.0
Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,2.0,125.0,0.0,0.0,0.0,24.5,28.0,31.5
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,18.3,23.3,28.3
Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,17.7,22.2,26.7
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,17.3,20.8,24.3
Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,17.0,21.0,25.0
Byron Pringle,WR,KAN,0.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,16.3,19.3,22.3
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,2.0,97.0,0.0,0.0,0.0,21.7,25.2,28.7
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,15.2,17.2,19.2
D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,9.1,12.1,15.1
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,8.8,12.3,15.8
Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,14.8,17.3,19.8
Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,8.2,11.7,15.2
John Brown,WR,BUF,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,7.5,10.0,12.5
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,7.5,9.5,11.5
JuJu Smith-Schuster,WR,PIT,1.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,11.5,15.0,18.5
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,7.4,10.4,13.4
Keke Coutee,WR,HOU,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,7.2,8.7,10.2
Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,7.0,9.0,11.0
Darius Slayton,WR,NYG,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,12.2,14.2,16.2
Josh Gordon,WR,NWE,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,5.9,8.4,10.9
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,5.8,8.8,11.8
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,11.7,14.2,16.7
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.7,7.2,8.7
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.7,6.2,6.7
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,5.6,8.6,11.6
Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.3,6.8,8.3
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.2,8.2,11.2
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.2,6.2,7.2
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.2,7.2,9.2
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,5.2,6.7,8.2
Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,5.1,6.6,8.1
Willie Snead,RB,BAL,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,5.1,7.1,9.1
Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4.8,7.3,9.8
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.7,6.2,7.7
Demaryius Thomas,WR,NYJ,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.7,6.7,8.7
Foster Moreau,TE,OAK,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,4.6,6.6,8.6
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,4.5,7.0,9.5
Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.4,5.9,7.4
D.K. Metcalf,WR,SEA,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,10.4,11.4,12.4
Olabisi Johnson,WR,MIN,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,4.3,6.3,8.3
Trevor Davis,WR,OAK,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,2.2,4.2,6.2
Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,4.2,5.7,7.2
Jared Cook,TE,NOR,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,10.1,12.1,14.1
Jimmy Graham,TE,GNB,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.1,5.6,7.1
Josh Hill,TE,NOR,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.4,6.9
Ryan Izzo,TE,NWE,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,9.9,10.9,11.9
Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,3.9,5.9,7.9
Damion Willis,WR,CIN,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.8,5.8,7.8
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,3.7,5.7,7.7
Jaron Brown,WR,SEA,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.6,2.6,3.6
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.4,4.9,6.4
Pharoh Cooper,WR,ARI,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.3,4.3,5.3
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.2,5.2,7.2
Demarcus Robinson,WR,KAN,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.1,4.6,6.1
Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,5.0,7.0
Duke Williams,WR,BUF,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,8.9,10.9,12.9
Jason Witten,TE,DAL,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.9,4.4,5.9
Geronimo Allison,WR,GNB,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,3.8,4.8
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.8,3.8,4.8
A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,3.7,4.7
Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,3.2,3.7
Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.7,5.2,7.7
Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,3.1,3.6
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.6,3.1,3.6
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,8.6,10.1,11.6
Kendrick Bourne,WR,SFO,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.4,3.4,4.4
LeSean McCoy,RB,KAN,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.2999999999999998,1.2999999999999998,2.3
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,2.8,3.3
Robert Tonyan,TE,GNB,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.3,2.8,3.3
Marquise Brown,WR,BAL,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,8.2,9.7,11.2
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,3.2,4.2
Matt LaCosse,TE,NWE,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.2,2.7,3.2
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,2.6,3.1
Cole Beasley,WR,BUF,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.1,3.6,5.1
Nelson Agholor,WR,PHI,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,2.5,3.0
Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,14.0,15.0,16.0
Kyle Juszczyk,RB,SFO,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,3.0,4.0
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.9,3.4,4.9
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,3.8,5.8
